station,node,x,y,z,qx,qy,qz,qw
D17S,HD17S05,-354.68762906823855,141.4307488724768,0.0552925554573773,-0.0,0.0,0.6754637510344191,-0.7373931929700139
D17S,HD17S05,-354.62972410368513,140.76679954584822,0.05630193476423028,-0.0,0.0,0.6758056310933784,-0.7370798796483868
D17S,HD17S05,-354.57198785624735,140.1027143876612,0.05832063740835806,-0.0,0.0,0.6757458279186115,-0.7371347068552601
D17S,HD17S05,-354.51403739081417,139.4386974975786,0.05983359171951788,-0.0,0.0,0.6755830731964614,-0.737283874237342
D17S,HD17S05,-354.4557513567553,138.7747666856206,0.06134681903687156,-0.0,0.0,0.6753706594216714,-0.7374784555445242
P0501N,HP0501N01,-352.8714677250715,120.84681286712166,0.8699689054062494,-0.0,0.0,0.6775026607975165,-0.7355203223652528
H05N,HH05N01,-352.81686646878865,120.18241395284383,0.9323290146688398,-0.0,0.0,0.6775518636707482,-0.7354749975602813
H05N,HH05N01,-352.7623256674697,119.51806985703654,0.9946898317446449,-0.0,0.0,0.6775641723511988,-0.7354636580729431
H05N,HH05N01,-352.70776876571705,118.85364855628296,1.057040867882937,-0.0,0.0,0.6775418620756308,-0.7354842113431714
H05N,HH05N01,-352.65315011042514,118.18930405206812,1.1194011256268468,-0.0,0.0,0.6774908215606829,-0.7355312275498784
H05N,HH05N01,-352.598415020109,117.52493419698007,1.1817492688924895,-0.0,0.0,0.6774153862172304,-0.7356007031781309
H05N,HH05N01,-352.54351155507254,116.86049773556722,1.2441143995825197,-0.0,0.0,0.6773124373084567,-0.7356954956143731
H05N,HH05N04,-350.87645603622656,97.28684541267397,1.8126601961425817,-0.0,0.0,0.672399311786743,-0.7401886013096355
H05N,HH05N04,-350.82452159122977,96.7567024086719,1.812576680985973,-0.0,0.0,0.6711928764141523,-0.7412827548586952
H05N,HH05N04,-350.77216825458146,96.23635611264748,1.8124943913633456,-0.0,0.0,0.6704276686696493,-0.7419748924877302
H05N,HH05N04,-350.7200268227535,95.72561597645975,1.812413649264783,-0.0,0.0,0.670172469010439,-0.7422054040361415
H05N,HH05N04,-350.6692190922125,95.22449748833094,1.8123343314043265,-0.0,0.0,0.6710642061110218,-0.7413992387887811
H05N,HH05N04,-350.6215585007353,94.73285591828692,1.812256665925676,-0.0,0.0,0.6734332397103372,-0.7392480447408971
H05N,HH05N04,-350.57879893952367,94.25030148275802,1.8121805284206298,-0.0,0.0,0.6771623624703771,-0.7358336325919995
H05N,HH05N03,-363.68508151050264,83.54575747543704,1.7319636377725773,-0.0,0.0,0.9917520544158083,-0.128171223611323
H05N,HH05N03,-364.0876798149376,83.43856208296836,1.7305296666902077,-0.0,0.0,0.9913531633133141,-0.1312208275720186
H05N,HH05N03,-364.48959704709097,83.32914224216205,1.728491086632243,-0.0,0.0,0.9910206191775232,-0.13370913343896365
H05N,HH05N03,-364.89104965696976,83.21792034375969,1.7264515057447816,-0.0,0.0,0.9907580277974992,-0.13564118237028808
H05N,HH05N03,-365.2921786941826,83.10538138565605,1.7242424366095304,-0.0,0.0,0.9905850963182327,-0.13689838184652764
H05N,HH05N03,-365.69305660142675,82.99215354221745,1.7223737373565016,-0.0,0.0,0.9905137297624792,-0.13741379534829204
D20S,HD20S04,-366.09392037280975,82.87870989987479,1.7205617701675298,-0.0,0.0,0.9905127694368031,-0.1374207174433121
D15S,HD15S01,-401.61374639955653,78.9574539656307,1.8498616968190407,-0.0,0.0,0.9991554880509549,-0.04108905812571228
D15S,HD15S01,-402.2153275952981,78.90788397224665,1.8496060958245104,-0.0,0.0,0.9991551003080498,-0.04109848571919726
D15S,HD15S01,-402.8078529158597,78.85906310384259,1.8493542392463032,-0.0,0.0,0.9991557833755935,-0.04108187613904628
D15S,HD15S01,-403.3914694771425,78.81101489727058,1.8491063053738752,-0.0,0.0,0.9991577864883305,-0.041033129294994905
D15S,HD15S01,-403.9670640463191,78.76369746743849,1.848861720862574,-0.0,0.0,0.9991606410987276,-0.04096356038212215
D15S,HD15S01,-404.5355064525172,78.71705218902949,1.8486201132875282,-0.0,0.0,0.9991637830620409,-0.04088685139688386
D15S,HD15S01,-405.0974115102568,78.67103473092067,1.8483813258273964,-0.0,0.0,0.9991672002170144,-0.04080325980228219
P02S,HP0203,-426.54511635890606,78.2898044632756,1.7277322193099487,-0.0,0.0,0.9996327126245264,-0.0271005507495898
P02S,HP0203,-426.9610737680039,78.26549725944317,1.7273018857410543,-0.0,0.0,0.9995157076558081,-0.031118324975954206
P02S,HP0203,-427.37685884983284,78.2382208467582,1.7269070865712188,-0.0,0.0,0.9994141032702578,-0.03422645445421614
P02S,HP0203,-427.79213864456074,78.20872633149357,1.7262811886836473,-0.0,0.0,0.9993313883646711,-0.0365619505652924
D15S,HD15S02,-428.2065149469621,78.17757388952155,1.7243312873978394,-0.0,0.0,0.9992632696425297,-0.03837861309793658
D15S,HD15S02,-428.6192484481345,78.14526526429268,1.7220562439956688,-0.0,0.0,0.9992152046357408,-0.03961028685524292
D15S,HD15S02,-429.02945206516176,78.11238078392581,1.719603225007975,-0.0,0.0,0.9991877517341907,-0.04029685824445
D15S,HD15S03,-458.2392736703139,75.6281010865073,1.567807821576953,-0.0,0.0,0.9991092083906045,-0.04219940413204522
D15S,HD15S03,-458.90354162562045,75.571934352637,1.5670436770628398,-0.0,0.0,0.9991122173532465,-0.04212810386759811
D15S,HD15S03,-459.5677571943371,75.51587442060904,1.5654665271031594,-0.0,0.0,0.9991156984377082,-0.04204546509827914
D15S,HD15S03,-460.2320174425713,75.45992910692179,1.5633222920660887,-0.0,0.0,0.9991196315521678,-0.041951899206835334
D15S,HD15S03,-460.896313996522,75.40411262338681,1.5600670413041504,-0.0,0.0,0.9991239634341668,-0.041848604416418016
D15S,HD15S03,-461.5605126909284,75.34844764753842,1.556812214877968,-0.0,0.0,0.9991285710529998,-0.04173845356012589
D15S,HD15S03,-462.22478119159405,75.2929262348293,1.5535746626018743,-0.0,0.0,0.9991332202790109,-0.04162701208222209
D1501N,HD1501N01,-482.15920613555795,73.68955901469916,1.4863919892357964,-0.0,0.0,0.9992811378017316,-0.03791052141130278
D1501N,HD1501N01,-482.8238980688248,73.63915353118313,1.4851410310741582,-0.0,0.0,0.9992868500377942,-0.03775965229637503
D1501N,HD1501N01,-483.4886523860038,73.5889436345861,1.4839642509898414,-0.0,0.0,0.9992924440718846,-0.03761131772272194
D1501N,HD1501N01,-484.15340952025406,73.5389304918438,1.4829579653964484,-0.0,0.0,0.9992979353292671,-0.037465136415924374
D1501N,HD1501N01,-484.8176348194901,73.48915096134733,1.4820783306333518,-0.0,0.0,0.9993033014117039,-0.03732173344941715
D1501N,HD1501N01,-485.48040490022146,73.4396703517941,1.481228380398317,-0.0,0.0,0.9993085689664055,-0.03718042482697899
D1501N,HD1501N01,-486.1398915572162,73.39062016877337,1.480514385175055,-0.0,0.0,0.9993136882637546,-0.03704257616164827
D1501N,HD1501N02,-506.16381450727573,71.91850947393908,1.4473238253377636,-0.0,0.0,0.999119009193066,-0.04196671858826039
D1501N,HD1501N02,-506.4810398382527,71.89258571542382,1.4469632883427392,-0.0,0.0,0.9992279199187278,-0.039288217761722546
D1501N,HD1501N02,-506.7896078335746,71.86951848567611,1.4516054997854668,-0.0,0.0,0.9993866968283338,-0.035017569912144185
D1501N,HD1501N02,-507.0896546561027,71.85014093913477,1.4565421038641262,-0.0,0.0,0.9995734085745437,-0.029206178638575452
D1501N,HD1501N02,-507.3810202493626,71.83507278546034,1.4613797194036466,-0.0,0.0,0.9997521652530296,-0.02226225666636143
D1501N,HD1501N02,-507.66347419865366,71.82471065772545,1.4660665480512691,-0.0,0.0,0.9999007708197111,-0.01408717552058323
D1501N,HD1501N02,-507.9370544336187,71.81968244200989,1.4705830104987234,-0.0,0.0,0.999992688925004,-0.003823885006139267
D1501N,HD1501N02,-504.5579242657507,77.05646789591871,1.4623153864591731,0.0,0.0,0.029169649997618726,0.9995744752238407
D1501N,HD1501N02,-504.3083700197809,77.07115212909181,1.4570785170104847,0.0,0.0,0.029616387804505304,0.9995613385747836
D1501N,HD1501N02,-504.05879572369116,77.08608766844496,1.457991908213749,0.0,0.0,0.03015862523121419,0.9995451252065427
D1501N,HD1501N02,-503.80928589237766,77.10130345878939,1.4593143644221416,0.0,0.0,0.030741839677560282,0.9995273579513665
D1501N,HD1501N02,-503.55974674534116,77.11681331440208,1.4606369699745685,0.0,0.0,0.03131786731194211,0.9995094752862684
D1501N,HD1501N02,-503.3102752806685,77.13259920092308,1.4619598717334867,0.0,0.0,0.03185788813779962,0.9994924086572141
D1501N,HD1501N02,-503.0608051347327,77.14864580132169,1.4632849796523337,0.0,0.0,0.03235960953700927,0.9994762906995904
